763013,974583
760605,843987
1316854,1561069
709771,334301
22707,295581
1499233,1437733
254562,1158596
523652,106095
321171,942733
612693,397814
1309747,1576242
1044514,573545
1491933,189130
165830,300255
737864,448034
1466165,226278
951673,700190
1638737,1342163
619921,1009635
600391,495313
690879,458249
121379,1285635
307522,1107542
976606,1538604
1380302,1397334
978268,606683
1479506,493396
72070,525549
44875,499657
598971,948588
773051,448213
56961,185965
580228,644173
487379,931084
1605540,1263737
1115230,307522
512160,834740
14523,874117
1266614,5382
815194,830064
1432270,867764
1300602,479711
314567,623834
1033139,585510
1158596,254562
1294267,1581427
206866,1185553
1149329,982895
470485,325379
273062,632840
1360150,1439803
1597081,523702
977927,1613055
1392992,300255
1392992,98595
431196,298779
1307169,1649928
318530,323143
1418541,1252427
690273,561324
977927,1027861
219469,243342
600233,1165360
304658,1637967
1147637,121379
429286,573719
1374536,927889
537817,1026356
417306,1243586
1353151,1448283
1128362,918511
627373,1466348
935365,1656449
1110974,1110974
517427,1136207
101167,341114
797165,1448428
11485,424190
1041901,1495403
1504661,1159861
164262,685666
383570,1395972
323681,231843
831924,429286
689136,920980
433883,610822
332468,142157
464875,364080
466793,1657915
561203,143371
709619,709619
253222,1390030
840815,1505574
952539,491259
1377154,671836
662024,988536
1614984,1069390
488577,362456
1360150,428322
484381,922096
1600096,142157
768680,612693
296074,164162
74238,1414410
434490,9143
935365,1466500
1507107,230747
795840,410761
1027485,606683
1064496,1089514
500851,986840
1536571,1601454
1000545,1184599
770683,360202
899414,561053
1224783,1024861
1057077,1442685
498733,549968
1183464,428921
1480103,1371119
1284982,1637868
391167,1418541
964625,290755
40857,1017192
1492896,1588090
234357,499969
334301,535724
1446177,1101727
1392992,111427
348488,941396
474725,253222
58879,1356382
164502,461338
1474327,9143
962843,133360
1528870,1302090
1408323,1027470
847753,519604
1617144,1086362
458249,317770
803758,1041166
1229932,1628027
781945,700302
360202,424704
1614865,1206979
1636857,470625
43703,902593
579992,690148
976606,1312903
1364461,653330
1388745,1559040
490513,1511677
1424999,953041
369784,887617
46096,409843
284125,362456
1450419,111427
550652,853086
1267213,1090024
1526650,1370545
504532,702687
835937,1458264
1638236,733010
1174083,841120
1027861,773051
792967,867764
1206391,115352
1255868,239864
1446930,1607792
1626686,292401
44875,618990
1234849,1592318
190198,1215033
1165360,66110
1638290,1593403
1302090,1385252
490251,985093
888211,947306
707098,1084149
561053,430898
1309747,434024
1104275,75705
940914,1600638
1561069,1065263
320466,1447896
116111,1592856
797152,1331547
897586,833945
1324099,1474082
401975,561324
248695,1505574
632575,671836
649184,71507
696468,396769
185946,821103
249567,900710
696468,1261351
867612,781945
1174083,360653
1511677,1017944
1415774,182528
14523,1585039
508265,579140
79055,1110393
1199805,219477
19219,1675025
94214,466793
1113245,284178
803758,993385
170678,1265744
299046,564853
1096217,320466
1576242,1474344
1373538,663032
1594119,37795
1588090,133520
1547361,624039
62629,182528
317264,302435
771088,1392992
1244077,645291
689136,833945
1285635,1487098
1418541,40357
1143371,535691
226278,317696
1061547,1188303
882363,1264648
190198,1089514
242299,598892
351611,1440974
1267213,561324
1344716,977754
1267783,985152
918897,764238
531338,149507
1625356,988536
689799,371159
646803,985152
1605540,1605540
573719,185946
1053264,773235
847534,802351
189706,1137164
1222880,538470
770478,296074
295848,790931
493371,1559040
1253202,170944
759181,750892
1239255,397814
1627946,1089864
1606870,439235
1495403,941396
1613055,1132550
963993,344727
821094,498808
164262,924856
1413064,1064381
1507062,149507
1230991,1112318
307522,46096
360653,1104275
468625,1453776
1637868,431196
1425486,499709
1158596,94214
862984,1464751
62629,219477
94841,289857
1615517,816245
527514,821375
1392992,884065
1564600,1112318
728768,21404
642363,630535
1528870,887617
253222,507517
143741,711359
1199805,182528
1027600,767360
680219,411799
322431,951584
328108,760497
745515,515597
292839,524100
490251,772830
1280244,773235
649184,313008
625913,1260740
611564,132386
1059082,369784
29290,1597803
1374622,1460656
1272850,927889
1623776,296074
315499,48951
988536,773033
1151216,209615
1257184,605068
1078860,663032
1412064,740674
219477,1346748
731461,1451979
1128362,763013
1113666,1415024
1448283,1392992
143371,1180944
1218478,1089095
1633812,519055
1633812,708004
900710,1424038
470625,1601276
275909,773838
1310793,990686
863437,448034
215632,821103
1630935,433372
11485,11485
322431,470625
1126097,1124040
1286906,1069321
54200,228395
1017192,226728
1614865,176933
610822,701823
1576242,964622
190198,121809
918511,424704
1218478,666334
779199,1057488
655139,1352436
249968,892855
939402,426630
491259,1504661
987003,946122
1440974,328108
1431255,1428132
1000545,294624
963993,768957
290755,679670
923740,894113
346222,635196
39421,1618497
1249619,22707
1527146,847753
1310970,733010
13745,291957
1284933,136183
292839,1263253
1445561,226278
821103,1284933
1230991,225094
491106,428921
136183,646803
199649,284125
15073,1053593
1073081,432525
216388,1619522
13745,275592
677301,1012783
1154287,1195252
1276213,1387703
473561,473561
388073,1188545
1382791,385656
927889,1437165
688143,645683
771442,792967
878036,582282
1639929,927889
11495,247724
1032836,491106
1069390,1243586
1144926,982895
821103,318530
727501,900834
554027,1199354
655139,1250413
1118647,121290
373869,743094
702687,1154287
887617,839632
790133,208548
1183464,1458264
796470,924856
1137156,176933
142157,1635274
322330,1161372
428921,40857
812159,824579
897586,300888
214196,1535865
1353151,418652
1673070,867612
675897,708004
22707,296074
1185553,317264
27240,221569
334301,1277668
516601,567840
1399806,1294267
1064381,1601423
1137164,429286
1632344,979424
1183719,532883
612693,72070
1232981,701823
275602,771442
955798,201585
1284723,1184827
452880,577398
1414410,715490
362456,986467
1052627,1311564
83652,785247
527514,481328
164162,900710
1199354,785247
1592318,1514819
591918,1003478
1672232,283940
680219,1211265
1101505,433883
158020,301220
294624,857662
1601454,385656
210835,468380
1627946,1600533
1153737,1284723
577398,604737
1328432,664958
863799,1401554
1381944,688143
929002,192809
325047,1294676
1002549,900834
61918,1627675
115170,1378528
1126596,500851
143741,1045805
780680,743094
929002,208548
830064,523702
984129,1601454
1218478,9143
951584,1086362
677944,664958
1418541,382679
1442902,1418541
655139,1159197
184558,211150
1613106,759181
1175992,470625
759181,1374536
75705,922371
44102,231474
630535,630535
1417438,696468
577398,1267783
245020,979424
302192,371159
702346,1614984
1263737,882363
57571,74492
519604,946905
458249,325047
884065,61918
860391,142157
974583,700190
1378528,152160
1526483,369784
1126097,459500
325047,1242341
1408323,1027861
617434,146651
1086931,604406
1599473,1628027
790133,192809
899414,1603059
887617,1428132
606054,572722
542973,803536
81197,619921
503367,82128
290755,907890
604418,1089514
1599473,1636857
842807,707098
1106129,816455
862793,653330
1332177,1263253
998937,951584
185946,1565060
1112318,1177421
1595391,1357793
519055,983877
399058,623834
1249619,770478
632840,1165343
767360,740798
1243586,1581427
1390030,1107542
606054,402396
226307,106095
653330,460157
320098,454020
699701,503367
983877,1229321
248813,1318630
315499,121290
1639929,1314825
424704,222677
106095,541053
174302,132386
1004306,1607882
275592,1590422
1392992,1174083
1012783,602504
291957,1590422
185946,1639929
225094,226728
697493,900710
839632,1136403
424190,11485
985152,513005
430576,1175992
1033139,265016
1264901,1053822
1596511,1451568
283940,470625
772892,307972
1267783,1582334
202780,678219
623834,727501
867764,1137164
835937,292839
951584,1260578
382679,1590422
723458,992513
1654225,1430324
460157,1328549
1198451,1499233
22210,29863
907890,1585039
1263737,1605540
625938,71507
606683,1115230
1044514,1034692
102472,123993
1064496,301915
963993,320466
1617144,1106129
472696,133520
715789,144787
421322,734035
3523,1535013
1255868,1175992
1523991,773235
1495696,1590422
55108,40720
957038,862793
219477,632840
767360,273062
189130,907458
457936,1500701
918511,3523
470625,1274313
74492,1637868
1521771,810792
689988,1246307
153007,457153
3523,700190
1149117,1639929
1578665,803758
1603059,723977
216388,1526483
841120,685666
439165,1165360
702687,1370440
531407,97924
862640,686581
1603059,1613055
1024861,1669305
1312903,1428542
1576242,495313
177588,1514621
1450419,190198
834740,439165
1659569,1313360
1310793,1167831
940914,1446177
1381153,918269
605068,1202283
1115230,1314825
165541,1492896
48951,653671
1142165,451311
434024,1474344
854411,1526558
296074,937761
531407,1436119
1252762,439165
217136,265672
1096217,768957
1333944,723458
853086,715789
234357,1376926
524789,1645726
1474344,1507062
1413059,480052
887617,1385252
1250413,230747
57571,1280244
111427,939023
220178,542999
449784,1294447
743094,360653
1149117,1272850
234357,1614080
991640,1215033
983521,185965
928227,1436251
1603059,690580
105006,1374622
334301,1122151
182528,241981
432525,98595
863437,62629
1630935,4337
601494,248695
1125876,1275228
625938,313008
1003345,179055
57571,1053264
1507107,906861
1381153,320142
1635274,1294676
1376108,309983
940914,833945
1482146,951584
979638,325047
485473,872022
480861,115247
458892,977927
208551,1456781
1667257,573719
1195994,397814
1526483,579140
1263253,321171
480862,630535
40857,1504661
360653,685666
696468,449784
231474,1201242
1642106,803758
962843,690273
38608,763017
190198,795156
1009635,1233421
605068,1630455
1096217,344727
1311564,1183464
535724,1320420
535691,1560704
275602,721003
812600,1199354
1229932,1122430
1149329,1377154
991640,1089514
519604,215632
1583118,1277125
743094,841120
1383290,1607792
1558960,1082539
433414,96497
1418541,40720
1184599,857662
627498,1471855
1560968,682165
215632,452724
666334,1381944
143741,1440974
1455739,3523
528153,1424038
1139836,1215033
253222,1638620
976606,476218
1230991,382918
1488702,458249
61440,141169
1183464,292839
983003,1159861
164886,1632344
1077658,1246396
977754,19219
808998,895514
306428,1637868
1051371,1566745
1646280,1646280
1131858,249567
623834,53287
508265,369784
106095,918511
235316,1209170
780680,111427
515597,1397395
1539380,1607792
508265,1325026
57571,1609615
1564600,382918
57571,144787
325244,1232874
1439871,490513
77998,242934
1300202,227237
133360,212376
962843,401975
1263253,350829
1249619,1131858
1538604,1428542
1149117,1374536
424704,495313
1446177,32325
515597,80635
977262,93237
1265018,439235
1144926,1277125
428921,283147
1206391,1213090
1096490,1469894
211150,1652418
1052088,1446930
727501,923740
610822,1019653
1027861,218761
111427,61918
853478,853478
1034692,1017192
561324,955798
104228,349355
1167831,136183
1139836,1089514
396769,1122430
568166,47966
957038,1364461
145855,79055
1044514,491259
1101505,487708
228395,1309747
163868,304658
1027470,717555
164886,245020
1638432,143741
234357,846662
1471855,931084
32535,1078523
266761,991455
897586,952539
209615,426630
874117,988536
1302090,1428132
1213232,304658
1487098,515249
155505,245020
1593403,1229596
1159861,458892
1624752,1179016
952539,573545
275592,322330
109453,581089
966399,75705
1635274,1429637
867612,1528870
1440974,523652
1073461,1277125
459500,689136
516601,1294267
736705,84577
679670,1585039
1000537,617434
185946,452724
136544,1095111
1195612,1442019
340907,1602545
373869,111427
1401554,1442902
1455739,598971
1539382,1069390
516601,274696
402362,141550
1431255,1385252
476779,520016
1188303,618990
44102,1027861
1613106,1128362
1635274,729631
1064496,655139
182528,632840
984255,664958
434490,1353151
541053,1559040
1442685,1442685
307479,1600096
773051,1171787
1334572,307972
1159691,121809
604737,1582334
458249,393510
1408323,231474
507517,1107542
990686,1300202
1132550,1429639
857662,149343
315499,92779
679670,517561
295581,249567
995615,82128
776121,1418541
1059082,579140
1527146,1316784
987003,635756
216388,818520
1122151,1572076
979923,480052
635756,1649928
1151216,685666
1474327,1353151
483926,1277668
1605540,882363
1546229,1546229
241981,146651
1607792,845724
514986,538470
218341,1252762
1069390,307972
513005,854411
535649,1540579
1096217,1302090
458892,1408323
1320420,1198451
1579469,339427
155505,1632344
688143,966399
190198,655139
11485,1195763
743094,164262
1429639,1300700
1657754,42192
862984,75705
745515,1089514
77998,484381
75158,1229596
1264648,900710
935365,1144926
108688,1242355
519055,1147195
801761,602686
857662,473561
1163739,495313
518632,1234849
1052088,1383290
1414410,856391
572722,523652
634645,345278
1383290,1279480
1623776,1623776
1089514,1393836
1603059,430898
604418,301915
1193758,897586
847753,1316854
124853,519055
1325026,797152
846662,1124040
996514,1131858
767360,182528
951584,1106129
1510357,1615517
1600638,1659569
1202283,606683
1539382,966399
302192,646318
887617,465222
745515,1215033
39421,143741
1201242,952539
1528870,320466
788748,1179736
1053264,1158726
216388,1312855
531338,524789
733010,184558
780680,884065
1597081,1300700
1356382,402362
1286906,1535576
83338,1424038
824580,315499
550654,550654
470625,982799
1546197,1253202
297974,635756
153007,869618
230747,1213090
1027861,1645726
402396,523652
1053264,58879
143371,1493749
663032,1595038
357939,207119
301915,108688
121547,1369565
1243586,13745
1242355,1073461
1344716,204236
635196,1381153
796470,1104275
1099296,1342163
400838,400838
516601,328412
634710,828509
641378,1090677
1325026,100894
1188545,1170697
1547059,231474
222677,219315
1280244,1158726
1306193,1535576
44102,1649928
1601276,689988
487930,1286312
1184599,1184645
821103,990686
216388,1523991
951138,802351
976233,1096490
301915,979923
300496,715089
705569,690879
1547361,577398
115170,623834
826730,382918
22210,1198727
1448428,632575
1539382,1619361
1196244,362456
1507062,524789
1495696,465222
1144926,1377154
1096217,887617
1609615,1293729
1383398,701198
1559491,1349606
1064381,449632
842807,208551
524208,243342
1065263,1487098
634645,634645
328412,1581427
1437165,508265
1638301,185793
111427,1103642
987919,1265744
1104275,1464751
683070,322330
902968,301220
218341,449657
458892,44102
1114686,618990
275592,1572076
935365,1583118
138182,135743
510332,479711
792546,1451578
524789,1309747
767360,219477
992513,599271
925328,36227
939023,557138
617472,1607474
94214,1158596
1180944,1482146
1264648,454020
884065,1218478
653330,287892
1633016,625913
291957,1572076
985093,569025
201585,111427
1639929,307522
383570,1641041
1649176,643860
604737,686297
1055414,313233
402396,1113666
451311,429286
907890,989495
538470,708651
170944,638786
373869,884065
1359345,773838
1360234,1051371
1099413,899414
1641041,1371341
1110974,489956
254669,1559491
406108,913398
1645726,1230991
1212971,792967
927889,1579469
464875,1051956
1634199,1643442
1124040,897586
292401,1469894
307972,1482146
928965,56599
1266614,629533
623834,540557
345278,345278
317770,1242341
338135,474741
964625,1560968
183600,432525
1415075,247500
1263737,1263737
1413064,1017944
1024861,657495
835937,1371341
1466500,855941
540557,1253834
44102,1225357
523652,302435
487930,784882
1209379,1343797
121379,1210435
340675,1137164
190198,881688
1230991,983003
1174187,1275228
209615,865547
302119,658688
1684893,1369565
1014700,1121533
164162,1618483
1084149,1614080
202780,230747
466793,358566
1154287,43703
1231112,15073
1468752,210351
1507922,179055
723122,210835
1286906,1441119
1429639,1324099
452880,1044514
1396324,539548
515837,248695
420997,561324
979424,922371
1495403,580228
320098,1539380
979843,979843
679670,989495
1387703,1535576
1019653,1100147
1614080,1535865
1413020,490513
420997,1090024
1613055,458249
721003,1618483
771442,398413
996514,145855
320710,1069390
1136207,719600
1656449,855941
1417438,317264
1601423,790133
1535013,1584706
1310793,1284933
875596,772892
1527146,1239030
417306,307972
344727,1428132
840815,1526650
715490,1492896
149343,149343
1640987,439165
604406,889989
630535,321868
852612,978268
1540579,535649
1597081,1324099
636207,701935
167992,216172
480862,480862
234860,1007414
248695,1524332
1635274,995615
841120,621188
1199805,740798
1445561,1127115
424190,424190
307972,1149329
808998,578954
721286,1424999
993385,1614865
316449,1638236
325047,303675
1614865,1548661
1267783,686297
1056780,210351
1229321,231843
1392992,743094
418652,1392992
792967,589513
72070,663306
1647841,300496
146651,1373538
62629,740798
977927,231474
249567,1052627
1429237,760605
1225321,201835
469186,1129957
985449,768680
1147637,606054
190198,382820
1250413,678219
296074,329014
979923,1242355
577623,1009635
689799,646318
524100,321171
733010,998937
274696,334301
345278,634645
1224783,1466500
1218478,1353151
867612,1096217
44102,605884
22707,1623776
994230,1491195
675897,1309152
922371,245020
386277,561324
1638290,201835
765118,503367
1491051,468625
768957,1428132
159646,864288
768680,579140
1224783,1656449
320710,772892
1643606,1635274
328412,1440974
1357703,3523
1647808,1607792
1343797,776121
920980,605068
878036,878036
884065,434490
688143,862984
275602,532883
231474,945986
346222,473561
1183719,771442
1381944,1405457
102601,1062434
1628004,1459401
772830,1413482
1325026,1226534
1229596,729220
938211,1140429
1511677,1064381
231474,1185315
9143,1381944
992513,9188
1124040,620917
339427,535691
420997,289857
40357,1590422
185946,1115230
600391,964622
360653,924856
210083,1617144
255487,1195763
1620548,663032
495313,1325026
922371,1632344
164262,1104275
792967,705569
231843,1638290
292839,646803
1312855,369784
473561,635196
935365,1024861
884065,1474327
1306193,1441119
242934,922096
1419678,525605
320710,1226600
1360150,1229321
1607395,1253834
261539,1611883
219477,1381136
1233539,142157
797165,867764
449657,610822
606683,1639929
1539380,1279480
1344716,863799
918511,1559040
442103,410943
1122430,1265018
1294267,334301
1057488,799949
664958,664958
1487098,397879
491259,1017192
951673,899414
1561069,1254052
458249,320710
854411,887995
1147195,1229321
77998,293111
58879,895514
139650,1010053
990686,136183
1199354,600233
271296,261539
881688,274192
663306,1161372
40720,465222
1286906,141169
1351294,655139
219205,686581
423678,913765
333800,1113666
61918,1089095
743094,61918
493396,657058
685666,705420
212376,1210435
1215033,261539
948588,812600
321171,1183719
1611883,918511
516601,1149117
1438888,744562
1252762,612657
721003,398413
771442,1618483
1618497,711359
212376,1144926
1417788,700190
925328,643860
1195252,680219
489956,489956
61918,666334
527514,218341
617434,294624
1637967,1085157
900710,1028079
568166,1640987
1637967,897586
1488702,1508038
1256033,1487098
164162,398413
208247,121809
106945,731461
1534807,628310
1099296,699701
153007,1115714
913398,642363
1201242,491106
1195763,424190
819040,731461
9188,599271
1017944,1601423
1155337,372752
54200,867612
1532963,1159584
1623776,164162
869336,1045805
847753,1428542
1443992,504903
1287106,495313
816074,1239030
1089707,1035693
976233,711359
141550,834740
3523,1312855
1061146,402362
977754,1401554
1086362,816455
1258786,524789
561053,451311
977754,452141
1414117,247709
1635210,828509
415242,923740
673650,1275228
1345772,946905
940914,449657
434024,937775
699701,1053264
1167831,1300202
1576242,303675
1045805,523652
1656449,1669305
102472,255487
14337,1415075
907890,80635
1431255,56599
74492,1158726
1158596,1657915
1232981,822959
249968,821375
204236,1590422
493371,1416938
678755,521408
385656,91463
524100,985152
924856,75705
917892,785597
1225357,554027
770478,249567
1110393,1532963
1471855,354404
1630455,209775
701823,524100
255487,493396
1089514,261539
10662,468625
410761,247709
585044,1603059
1344716,242934
290755,682165
709771,340675
907890,1334572
1466500,1669305
1124040,705547
1383290,493371
1211265,862984
1599473,498733
283147,1504661
214327,1215033
397537,1370545
135743,349355
402345,1436356
899414,1667257
1364461,469186
1359345,1057077
354404,143199
630535,493396
1252427,1401554
601494,3523
149582,1441501
254669,478500
1376108,788748
1027861,1201242
1002549,951673
1428481,808998
1249837,985093
1383570,1080235
329961,6355
1309747,1405457
253222,1089707
212376,1583118
699701,1280244
1383398,524208
1626686,316449
1504661,226728
604737,488917
553810,1277125
951673,688165
539548,499969
1230991,498808
307522,1396324
857662,1563970
105006,519055
105006,708004
1640987,190198
1659569,557138
1285635,642136
701823,1263253
1376606,876103
918511,411799
1159861,1027861
1539380,493371
821094,1112318
1618497,1045805
932126,934050
143199,735312
1284982,773235
1126097,1318719
470625,327740
307972,331812
14337,3523
1246307,1456781
46096,297017
1139339,1139339
855941,214196
209615,230747
1582334,1618497
452724,990686
548605,84577
1003345,1614865
1167831,210147
1003478,775621
480655,11495
772830,1413020
1372364,602686
473561,549614
452880,432525
1564600,498808
1565060,307522
1089110,428921
1158596,149507
44102,458892
1213232,298071
417306,1600096
32325,209615
976233,1045805
9188,9188
1218478,1627675
591918,120421
1638737,57571
680219,424704
1654225,1288793
951673,226278
869336,711359
1413482,737864
457936,913398
493396,819040
1267783,488917
231474,218761
61918,9143
1613106,941628
1212971,454020
819040,764238
679670,1334572
517427,292401
338135,842807
1369565,1417438
1609615,105006
1413482,468380
1641601,1266614
740624,723977
847534,738962
22707,249567
1000545,146651
145217,222677
539548,946122
9143,1448283
976606,1497519
1638236,185946
1245043,226278
336564,263016
1202283,209775
689988,1151216
1233421,185946
1436356,81402
1165360,1165360
1127115,1603059
896634,951584
396769,1294447
1195252,1385357
1158596,1535865
941396,420997
1370440,43703
666334,418652
44875,561324
1371341,1093204
920980,659508
525605,710362
163868,298071
230747,1385775
1491195,1249837
697493,797165
815901,976193
1140429,1232981
1124040,447571
167992,1641601
605884,554027
1645726,448213
1154244,1370440
852612,851214
920980,1437165
227237,227237
1333944,743094
1607792,433883
329961,1535576
1086931,1437733
1267213,618990
1430324,142157
1645726,651923
981716,745515
538470,754463
275909,1232981
37795,163868
1611883,1357703
715490,902110
759181,767592
1413482,1285635
1105377,210351
655139,269009
1089095,418652
421322,202780
44875,1090024
684297,220178
454020,1028079
1242819,153008
48963,325047
781945,320466
1376606,1379204
141550,1640987
111427,360653
22707,164162
177588,190198
235983,852373
696468,1126596
1397334,243342
604418,939023
623834,152160
109453,432525
1064496,1103642
535724,663306
642363,493396
1673070,228395
508265,219315
360202,476452
1613055,1508038
1538604,1173072
596234,1199354
1632344,1111536
1024861,867612
1009161,1053822
709771,189706
1041901,327837
566231,1024861
628506,729631
1415024,512160
241981,1593552
1218941,1106129
11488,842807
566245,1559040
1250350,1177421
232979,430576
834740,190198
1154287,1255868
470625,221569
842807,1215033
1027485,307972
1266319,1122430
362456,1675025
1581945,214327
582282,582282
1619522,579140
632575,1132550
1629558,1188545
685666,1464751
857662,131826
1412064,1604487
111200,145855
218341,1446177
1147637,287892
481328,900834
147696,542999
1440974,1595038
320466,1428132
517427,1039145
1504267,1467616
321868,630535
219477,1258211
740346,1656449
567840,334301
190198,1103642
315499,433683
627373,1636857
1439803,231843
1392992,723458
645778,81197
1436356,192809
410501,177588
1628004,625913
938211,927889
321171,275602
222677,1325026
620917,1392992
1579446,1221384
923666,504903
740428,1523991
3523,1526483
469186,1614378
1619437,951138
599271,599271
780680,1138213
152160,136544
372886,383570
231474,1645726
1188303,726757
740346,1466500
842807,1089514
459500,458249
317770,1619522
371545,142157
77998,863799
323143,101033
313892,1225357
1279480,487708
1099296,765118
1280244,1637868
109453,1239664
58879,578954
1139339,1613316
1174083,434490
1069390,6847
14337,1627946
994230,61440
210495,902897
1461159,1461159
867612,531338
249968,815901
982895,671836
92779,653671
1526561,513005
428921,1263253
1393836,1383398
231755,327837
1311564,1314825
875220,875220
218341,833945
638786,638786
860853,315499
1436356,208548
261539,1243586
635196,473561
1640987,1159691
1446177,1659569
1174083,1474327
1397334,304658
52253,1442110
1053264,1637868
1464751,922371
490251,346222
1243586,1482146
561324,14337
1635274,1284982
988536,860853
573545,1504661
1290952,1535576
977570,469186
712107,253397
1635274,364080
1413059,1267531
1281874,790133
735784,635756
322330,320098
1100147,39421
1333944,1174083
941396,644173
602686,142157
433883,190198
882363,882363
653375,1668174
284125,1474082
785597,195788
736705,298779
1318105,831924
133520,165541
642136,1645726
373869,1138213
1243586,1149329
1250761,413757
1325026,516601
24989,24989
1613055,671836
449657,111427
1626686,1136207
1093204,539548
512725,790931
1411427,632575
831924,1318105
1614984,992231
816074,1316784
1588090,816455
245020,1111536
1138213,9188
862793,469186
313892,605884
111427,655139
894888,1078860
1357703,411799
1431255,1447896
623834,1054268
328498,1418541
985152,6847
1199354,439165
697493,1432270
711359,523652
759181,566245
179055,328498
1627245,1335012
329961,1290891
495313,219315
19219,986467
951138,937775
490251,1548661
1201242,964625
352433,764238
153007,1242819
1263737,1264648
1636595,875220
465222,772830
121809,1352436
296074,296074
1413020,442103
1032836,300888
1508649,1637868
951687,996906
515837,3523
902593,216388
941396,94841
606054,1210435
1184645,549614
1195763,11485
808998,1233421
897586,102472
602686,413742
121809,585509
1026356,1305044
973484,1170697
325047,1051956
218761,1171787
428921,524100
1544693,1603059
1474327,1627675
846662,1593191
700190,1121533
22210,996514
243092,821103
1532963,1211265
657058,1602545
1499233,604406
1643442,1638432
88554,976193
1316854,215632
1487098,920149
1633016,1459401
120421,1636857
697493,792967
1143799,402396
1313360,218341
111427,164262
666334,1448283
1253834,1526650
1523123,663306
1126571,445521
1546579,1492896
1132550,951673
1100147,1638432
625108,317264
665146,1435885
776121,705569
371719,589513
451311,1142165
447571,1253834
1312903,1173072
1413482,1558960
9143,418652
189130,1634951
967990,1514819
875596,1324099
317264,1672232
434490,1627675
874117,490251
439235,617434
653330,606054
897586,491106
1106129,133520
1383398,219469
1359345,432897
1245043,1629353
458249,1614984
617434,1184599
922096,604354
490513,83652
535691,325047
531407,149521
1614984,523702
172733,1638236
599271,9188
249567,371719
701198,406108
48963,570960
21404,475905
632575,702346
946905,452724
1143129,929002
1017192,1159861
133360,561324
1344716,484381
1174083,1218478
129467,1161372
976193,145266
1290952,6355
1213090,1465114
863799,1590422
124853,1374622
466793,94214
149343,1563970
1649928,554027
1418541,549968
307479,307972
520016,295581
1300602,1300602
1570073,283147
1024861,855941
939023,1313360
487379,77998
1466500,657495
696468,535095
1219720,271296
81197,1464560
1458264,646803
304658,483717
765118,74492
167992,1550419
1264648,797165
11488,22584
996906,360728
284178,418652
1440974,415590
887617,1447896
1027861,1185315
