322431,1526558
1062434,382679
1507005,989286
675833,539171
544747,168497
1402404,1539380
185793,185793
1447372,646318
1601345,1634540
894888,460157
1242819,323681
966399,1464751
1348497,1488840
1499915,659508
197527,253121
956825,499969
535649,569649
922521,602006
440138,624039
214196,1171793
219315,627318
708004,1438888
1257785,980124
1536077,1062434
1684462,976174
1418088,709833
322431,1469894
532883,1539380
1641041,22584
313008,320142
1504661,499969
690580,1119331
1100094,1528550
398431,271296
721286,666139
372698,1574811
1027600,1633525
367500,1171793
1619361,907920
1647808,860387
650428,994509
129467,1402404
147947,225094
1489198,1319478
39785,1613509
413742,145217
752027,48963
471517,246385
429286,1377794
1667721,621902
1221384,666139
334138,329542
898076,735482
1085122,602504
941396,467784
46752,591918
320142,723018
1638071,143199
1294447,1599596
1397395,585510
257440,1064213
116111,613294
460205,1445179
436119,1260740
1345772,391877
282410,1186061
572722,17513
1234939,1492499
833234,282410
559146,745168
881688,436823
1126458,906861
1280244,939383
1411427,448034
1189683,833234
1479506,493396
1263737,1613316
1388055,705569
271296,816853
677549,307420
640558,1489348
815194,411799
1184763,708357
448876,656233
976034,1546651
689998,1009635
1065613,1274555
468625,143199
434125,612762
1602039,1508324
366605,1527146
384132,757319
524789,1284723
170035,64246
309116,86340
987919,110203
543657,671804
1436325,984970
1301414,1668942
1360150,1439803
618990,371201
1371341,945783
1008164,942536
1229618,1588090
1267075,1467111
1371759,1014700
989155,271685
143371,738046
1293729,278582
214327,1161199
1170729,1201505
210147,86340
1278348,875596
381891,1532770
187726,543732
636207,549614
1252762,192208
93856,667664
1043258,1571677
11495,1190433
1196244,275602
757748,260354
304658,1637967
1154287,335468
390176,1485191
294624,1253202
381891,642363
54594,115561
765118,448876
1503585,1434130
1110974,1110974
1467111,657058
422378,549614
1600638,1062381
779199,436854
535691,688143
860853,1383080
1636857,951584
627318,1284723
818520,890084
103784,1489198
709619,709619
1590777,382679
589109,81347
662024,988536
1637967,169674
1057488,1433261
1445334,1048966
1230991,1083495
235983,589109
1435885,846824
1152975,667438
653330,83338
1360150,428322
1473067,976233
493396,1085583
1547059,142894
309983,992305
143199,839023
82236,922697
1392992,360891
1546320,1218941
426630,184558
1488584,1003345
1629266,27240
434024,447036
1536571,1601454
851214,994509
1000545,1184599
449784,1019441
350105,433414
1126458,371545
313008,1539380
1437733,837269
651923,202780
839023,334301
1217513,720479
792856,1438888
67027,1084289
1183464,428921
573545,1170201
1637967,489343
246207,27583
1357703,1451568
254562,603208
860391,107235
1416571,1090338
1619958,116399
382820,1582334
1102894,988536
752027,528944
301915,585509
1618497,945186
1255926,675073
375216,1595012
149507,931796
372698,421370
348488,941396
860071,1495696
1491933,461774
1294786,1492091
301915,653375
564063,362978
1232874,983003
514899,1046845
998937,9577
164162,145832
284288,216388
242934,1594592
292076,1656449
696128,599981
989210,1510573
297374,327230
528225,1628004
323962,81026
450202,377342
1373615,1281874
189130,1532770
677301,757748
1534807,1633812
159646,174302
1606831,453475
1159861,1374622
249567,585742
1130953,946122
247133,1445179
601494,112901
1400652,27240
864288,57515
973913,700302
1137156,1161372
1281874,1286188
877240,314759
1226159,1417438
1353151,667438
1540579,855809
723162,1493749
1655168,283123
630371,490513
796754,938564
1052088,779990
352433,816853
860391,258552
1448283,666928
1229932,133995
623834,88554
1221510,132328
1061854,373523
474004,677301
1286421,1223984
907920,1441339
1239664,523508
115352,1270932
422549,1144672
399971,1634540
358320,1254013
14523,517561
453271,116399
800008,1298472
44875,618990
1390889,68706
363739,449657
433372,1606831
599150,1432654
1526561,1050937
1170729,989495
897586,582978
1085583,881154
717555,1537559
1331547,1635070
1544693,21404
728517,770353
1102894,1035035
1451568,964622
1162828,1162828
1642574,212263
1156738,773051
93856,598981
1514340,50677
605884,1480103
878036,1132980
1242166,1429639
722510,1576349
707098,1520232
1309747,434024
1120289,377342
1546229,1298901
1256027,261539
1149117,560829
22584,648953
328412,1062434
918345,160486
496836,578807
700302,1069321
113636,1213232
1343188,1048349
760605,183600
1294696,980124
1028942,491259
1084149,499969
632575,65788
400721,480655
1491933,549752
1611453,1144194
867612,781945
896634,535164
752027,464528
550723,463715
278582,1594592
1125033,1441501
1114792,351611
322431,1377154
67852,1385357
568696,403134
1535822,950177
149507,550723
1111837,1263737
631840,688694
630371,716437
1641688,317696
400838,629031
93856,1409182
1447896,824580
69275,666928
1442685,74238
499969,273912
1186061,439235
1435885,1645062
1594119,37795
1503799,923183
4611,1454274
1425354,1611883
632840,75158
219377,399058
770353,1231050
1244077,645291
285225,800008
1669276,267794
476779,1111837
486607,544747
1433227,751230
263277,208548
1386713,1684462
854103,502996
578904,1633812
1086153,1660466
990703,349123
814825,967990
1632192,218761
524789,910253
324625,986653
1415084,242711
1442685,989652
301915,1246075
531338,149507
654518,1647808
1625356,988536
1540579,1496949
1605540,1605540
1647841,1504888
170944,1263737
1161372,294577
860853,860387
137706,216477
612762,1533722
355235,1342163
1363225,787410
1389747,577817
1498217,1399786
1429639,1393470
1606870,439235
1507896,1266319
1665754,331192
413742,864568
1286188,1635070
1466165,950639
164262,924856
1413064,1064381
520016,667278
1507062,149507
1354347,1345183
100293,499969
88554,932643
1052088,617472
1089110,642363
1447896,132328
205925,445521
83338,1445179
298779,189636
1060266,984970
435442,1514621
986283,709833
1329077,695702
1310033,1249857
327230,1163739
1354347,1536077
1195252,1115714
1357703,1564600
787435,933424
951138,818520
1564600,1112318
908455,189636
1265744,1413064
554027,165830
568696,1266319
705547,1390889
667438,1137692
1144194,1011233
1234939,705569
627318,910253
855809,605884
976174,848516
485983,578199
1309935,1558466
1388055,1492499
254669,603208
270526,1621062
631155,1361647
314759,772830
410943,1145456
1335012,298641
1638620,757319
1652656,875596
541053,126055
197527,681029
201585,1371341
535691,202277
256897,1498260
1263737,984970
623230,887995
472696,663321
842715,1357703
967473,680698
562714,1300700
1535576,609072
281887,1198727
1637967,1527146
275371,1388745
1373891,979521
801761,621020
208247,40857
1158991,657495
1218478,1089095
412474,894888
68706,1652656
605884,705547
360687,495313
283123,1536077
1250157,490933
519072,451311
1221510,824580
1629353,499969
1446930,550652
863437,448034
885114,97980
1428481,563651
544747,1631532
11485,11485
1641688,1254233
1045554,638786
1649526,1034134
491259,956825
822931,1514819
294624,1295121
1357703,360687
1455508,1455508
1601454,357060
499969,1559609
1149455,1473067
468625,242934
54200,228395
885114,384444
722510,235779
923183,1174912
292076,239864
1125033,931789
1185502,860853
701823,1085583
943848,626934
740760,760497
476452,1431407
1085122,147042
986438,661505
1432714,677301
792882,182869
466793,1171793
585799,1510432
332468,1357703
491259,1504661
114018,71507
6847,258552
1057488,1411427
109373,182581
1564600,1594432
955798,373869
1442019,1134614
1376606,1641688
1312855,1479771
398472,208548
153170,772829
1000545,294624
297240,739718
940914,663321
1460656,805830
402362,843987
1264901,32325
285552,1252762
612058,824580
1066492,869524
460157,661505
1564600,735784
621195,820750
978744,569129
1442019,1451568
1254233,540231
740787,490513
1607168,1233539
1358040,43429
400561,754463
1275251,559146
1652418,927124
1527146,847753
11132,524789
220293,425001
519022,282410
1101486,304658
1670477,1498260
1052088,344008
147042,953041
1119331,1171787
550652,1500701
1241142,599701
535691,852612
1359855,1385775
1638620,659508
344727,771250
1598943,602006
1100094,988536
499969,1576349
1275251,535724
1293729,143199
856391,902110
1638290,1010053
709833,528944
473561,473561
1413064,32325
1592820,1412369
1119331,373523
223303,1221384
717555,1373615
539171,738515
499969,569649
1641688,479392
293013,307420
909082,1563970
196744,700302
878036,582282
126311,1195252
689998,642748
667910,403134
1661933,723458
689024,234357
632575,575756
1635210,677993
695702,1597408
560829,318530
1404923,1404923
1636595,79055
377342,1436251
1667721,133995
81402,1647808
986438,590275
991640,945783
349123,1377154
869618,628506
149507,123472
1437558,768680
763013,217422
790133,208548
1307169,524789
796470,924856
349123,634536
922096,334301
877425,569288
222886,989690
1437093,1451979
740787,716437
986283,605575
421322,193204
1641688,561053
111459,338135
316449,11495
867510,1051019
989634,531338
334301,1277668
1126458,1489630
730715,1357703
1241142,1133621
934050,992953
667438,1252762
1568125,964625
1064381,1601423
906861,1189198
1179112,1137156
1254013,661505
81026,792194
1138298,168699
864568,68706
494777,604354
283123,328412
1189618,1034398
275602,922340
1009635,1429237
439165,822959
1620548,316449
196449,371545
1443975,898076
343547,624996
690148,480052
284331,839023
1659569,1488890
561203,979923
1226370,763017
94214,531338
11132,627318
723018,494528
24989,665243
222886,1430324
1307169,142894
298021,569649
1634951,1085583
1380829,504940
1179112,677549
1415084,60281
1043779,1527146
976572,1323714
734917,255487
820750,843261
334138,1054671
590275,453475
1385252,1636595
1051526,1383080
604418,1243417
281887,621195
929002,192809
1441339,623834
925328,1480983
413742,486607
575398,1640196
1095111,728768
1531737,708357
1257785,323962
1051019,1051019
433683,912364
637618,1579469
324625,56961
984129,1601454
1252279,1252279
202274,211381
1480983,794749
752027,665146
1218478,9143
602506,665146
493396,869448
737864,1434932
1521771,1226534
335500,1415084
410700,219377
446861,1492499
602006,564063
1647147,888211
1619437,476452
1473067,436854
642363,822959
27943,535724
740624,1606870
630535,630535
245020,979424
1039145,829720
1277668,994186
1584486,689136
1659569,1284300
549614,640558
339367,1441501
1274555,518279
1046072,1579469
1590777,1252427
27943,559146
1594432,1293729
1487466,1532770
842847,332468
10893,206866
1241142,641205
436854,1482146
1487466,642363
1319478,848516
284125,784934
1223984,1627946
779990,590275
484116,480619
968456,1275251
433683,786545
563286,1601345
617472,315499
629031,665243
1137164,385668
1257785,963993
46752,625913
258552,1445334
425001,1107632
321171,267794
1606833,856040
1416938,283574
1201958,64246
902593,1159584
569649,1149455
318530,1159691
612058,132328
951673,1345685
923740,912364
1218420,934050
667910,1266319
542973,803536
43429,945783
503367,82128
499930,1410994
1411427,852373
271296,281887
264998,1020697
644173,421533
1409182,630462
405641,1231050
1602039,579897
1623776,489956
1586200,1371759
1120289,624276
1074051,398400
968456,27943
591918,1314311
1380604,1148586
1260938,988536
1537559,1281874
1045805,559146
1496949,1632192
632840,1165343
1416218,962843
1249857,1492091
1065451,1451568
74714,1239472
688165,1174882
412474,1621062
1294676,714866
1433227,853478
1556894,585401
1102894,1528550
624996,1125033
61918,768680
626934,1346748
196449,906861
1042001,659508
1467111,199649
1195763,951687
1600965,1186854
474356,1239030
11495,634453
659508,1118399
1033139,182869
51848,1343188
192208,1570073
1558551,1284841
1111837,1613316
869618,635908
739718,116111
785503,875596
375216,1359855
1066492,1066492
431913,991982
686581,29816
1298472,1359855
1171793,65788
94214,1258786
475905,1451320
708308,624493
896634,1294696
60281,267794
951687,431049
158020,568696
1451568,1594432
348488,580228
360687,222677
739718,81153
292839,678022
1448938,744562
1267783,1582334
44875,791054
1340198,1154244
302192,1643034
1198451,1418541
1142157,1649030
461245,793436
673650,1416218
1564600,1645062
208247,1619958
1266319,498733
1416571,763017
1684462,675833
204652,339980
1409182,1669276
1131792,1218478
1482146,1377154
667910,1667721
989634,1258786
1254106,474741
9844,222677
81332,881154
1198727,731428
17563,137706
170944,1613316
1599596,858634
688202,600016
1373601,951687
297974,1307169
821375,599981
1074051,873386
313587,690148
751230,1051019
145217,68706
951673,729631
1391586,689136
792194,1302583
745464,837269
984970,329014
307550,677151
87905,140241
983621,396065
1568125,1661933
786545,1432654
1226534,994186
1583118,1526558
674371,1189081
663032,895473
1104336,1305573
1065644,433414
1119331,1628142
1615517,1647808
66110,1170729
164502,769453
1244077,282410
867245,1280244
1280244,1174187
632931,625938
1142495,906861
1428132,313008
172733,1491195
382679,1110730
1455739,994398
1119331,6334
409693,102472
1015533,1669305
1451568,1226159
745515,907890
1211265,731911
9131,61440
1504039,1062434
136958,179237
197527,433883
486127,1534807
979184,103784
984970,421370
1111837,730724
939402,391877
1433261,1092565
8129,579233
569129,1213232
164956,164956
1361919,1484555
677549,1443992
216388,1526483
636037,75943
17543,625913
1132980,1546651
199649,874117
269035,1254233
989210,123208
976541,1323635
1272850,278936
1170729,774827
1222930,681050
208548,1413020
212577,212577
920144,640558
1250413,730715
121392,322431
74714,412556
613294,984970
940914,1446177
605068,1202283
992953,400721
350221,348488
11488,474741
867245,768680
19217,524789
110329,1582334
271296,1019375
1307314,1451568
579233,412474
373869,523508
1246075,1649030
25078,623692
651300,1253834
1189618,1189618
11495,621020
1239750,757319
1429237,1069321
677857,1498260
423678,382094
1048349,892999
1417788,1505060
989017,988536
814825,251260
1393470,702687
400561,1367969
1664027,1351294
9844,1645062
309116,976034
1230991,1629353
1188545,377907
1229932,162402
1642106,439620
721286,894888
701935,1104336
1170729,284125
334189,623558
1361647,114018
1195763,52253
284288,1635274
992305,1111837
1303606,169960
983521,185965
1280244,1101434
690273,145832
628310,715020
717555,1628142
162402,1186061
271652,986283
535691,421322
654518,247133
524208,1210435
143148,107843
1074605,201585
984970,1574811
1213033,841967
1122430,887995
1611453,663321
436119,1451979
1503585,6847
457936,711904
301220,1648135
1445334,1441501
1603059,189636
311589,617434
853478,751230
306743,172446
149888,29816
434024,1645062
625938,313008
1499915,1659569
740674,1286421
663032,348488
1381153,1104336
835783,1431407
251260,1225357
121392,138767
1274313,1653989
10577,485983
689105,271296
1564600,964622
589109,153223
1011233,772829
400721,476661
142315,1244077
907458,1139836
290755,918897
304658,589109
9188,214327
377907,1120767
818520,1638071
1479771,700302
1592820,873698
266761,1451320
488917,14905
623230,1091920
986653,1134614
19217,627318
321171,988536
1647147,591918
411799,978744
151350,1508324
986840,1371759
1407357,448876
731461,1434130
637829,1419316
1174912,1232981
689998,306539
678022,979923
702687,1624752
1609615,248832
107843,779199
320142,568166
32325,1012783
1273816,1434932
401975,1306765
989155,1642574
860853,1607792
1447372,371159
121726,982897
412498,881154
797152,1531806
1229932,1122430
544326,219377
334301,913891
792546,923263
306945,1436194
113636,998893
1371341,907890
242326,1504888
127189,1660466
302435,457936
69917,707098
1343188,196744
436119,1314311
477212,1492896
1454689,1584486
476218,82236
989652,1412856
60281,828509
1118399,1479771
1074051,1125033
1612059,979434
320352,463715
203812,822959
730130,676214
1473860,1065644
609072,75943
392147,447036
568696,396769
637618,412498
708004,451866
111432,985933
1646280,1646280
1277125,1492367
1539380,568166
56599,701198
1120767,502375
752618,1083495
474251,1565060
1385357,124616
645291,1574781
569129,1503490
474741,431600
282410,1663180
334301,382679
218400,1442019
50677,1615517
1652656,1389320
423678,1432654
567840,1015533
1574811,123208
1298472,402362
246385,1086153
1632192,773051
464528,470485
1498217,4051
809329,864288
1282276,923666
211381,1509360
1062381,690106
1085122,266185
1520232,367500
101033,557138
464528,1253834
1165185,1648995
133360,212376
464528,1222880
169674,1539382
1556894,470485
1510573,322431
17563,1616281
468380,206866
8129,1188545
1265018,439235
282410,460788
923666,984970
685623,431600
320142,212351
638786,294577
1018435,1111536
261539,1050937
1454689,1450575
1038694,1307169
1096490,1469894
1599596,735312
843740,1490000
860071,320466
771250,1636595
9844,1038694
1239750,659508
832294,988536
477212,1229618
156884,776342
145832,1388745
853478,853478
851214,263277
853478,573321
573321,573321
573321,853478
399058,745270
1011233,543866
515597,137039
721286,1424255
396769,1122430
589109,409693
1085157,1439803
957038,1364461
1563970,67852
689105,352433
1433261,852373
1156738,327230
226728,892999
1061854,6334
228395,1309747
22210,257440
708357,1339474
865547,184558
119523,1655168
497339,1213033
568166,269973
43429,887796
715020,339627
1436325,1436325
1363225,1389747
121809,1352045
189636,1136372
1061854,1628142
284331,141169
169960,599981
266761,991455
968456,1489198
1171793,575756
816853,1237599
1633525,1125876
1640614,1535822
1005009,126311
1648995,1593543
1356374,1667257
715789,7236
479389,357060
1309935,1593191
247133,914093
740674,986438
1144339,246385
474721,423494
819770,637829
203812,185793
1668942,1260740
875596,862984
617434,1447896
1242166,852939
292839,881688
480619,642363
867612,1528870
116111,467784
596234,663321
81153,1455466
160486,951138
730724,164162
1045805,309983
1275228,539171
133117,1624752
991640,887796
1000537,617434
1300700,29863
941396,613294
56961,1465114
896634,1257785
86340,1195763
48521,1284841
1126458,1092936
735482,1628004
1027470,221569
1645726,1232874
869524,735482
972416,562148
1468752,364080
950639,1307169
1460550,126055
164502,120029
650428,263277
411799,193204
1263737,170944
123472,988859
1596433,41529
1667721,162402
1434932,79479
646658,1142495
805106,605068
792194,1409255
247353,157874
1249584,925328
1489348,1415774
1127902,1218941
412556,734917
1284841,602809
907890,1201505
1442685,1442685
535724,1343797
1179112,314759
543866,1117318
504940,362978
1425349,314759
339752,301220
216477,1045131
1585571,1492367
604737,1582334
843987,400031
549614,934654
842904,373869
4051,1288793
490933,192809
1221384,543344
34566,1323635
1535576,1307314
1614865,1433227
1101727,261539
1623406,767592
172446,1614865
1596937,637829
1527146,1316784
564063,578807
344727,129467
1403425,1158057
962843,71507
1148244,449339
1130953,561053
169674,470485
19217,431913
553810,855941
382679,293013
66110,657058
786545,382094
1357703,1635274
1089707,1351294
1546229,1546229
1319478,976233
939554,1274555
1266614,845724
1287106,39785
160486,126055
1113007,1047874
973913,327837
1451568,735784
1252762,1328432
1249476,1254013
1599473,623230
1638620,541081
1102894,1185502
792856,451866
927889,1407357
1638290,569129
1505060,1380335
170035,1260938
1619437,979434
495313,1521771
851214,790133
248832,278582
659508,1343188
554027,1644808
51848,1118399
210083,1391586
1491850,663321
179249,590528
474251,1101505
1293227,951687
932126,1451568
309116,1132980
918511,1635274
1190433,457936
314759,126311
1018435,1415024
544324,1451979
364080,11132
1487845,570960
1629353,1204768
763934,535691
62629,1125876
44875,934654
1571677,744562
1597081,978744
1047874,137039
1001521,1391586
632931,1604487
1357703,1445334
1365243,863437
990703,604354
738046,1051262
605575,168497
1215515,208548
1163739,495313
1638290,562148
690273,661157
1266319,1623245
677993,122724
980746,527134
1415084,1505574
512932,115352
1623776,1623776
112200,577817
852373,1496949
1404923,338660
1120767,83338
66110,907890
1432714,796470
1417788,943848
612762,247724
985933,299975
1655168,1682893
1492091,672404
1370545,1064213
50677,654518
214327,1218478
123652,921233
46752,888211
10577,1376258
1390693,334189
585799,864568
835783,1393470
1638301,992513
147947,1645062
745515,1170729
945986,688694
765118,343547
350328,1445334
927124,1342163
1241142,1633812
859393,258552
745168,502375
1354347,339627
293729,313892
1299158,1489198
714866,1125033
1528870,320466
367500,723977
854103,400561
757319,1343188
1547059,1503799
1119331,470485
1281874,382094
479389,1649176
1089110,399299
582978,271296
1593543,1652418
214196,723977
1532770,321868
852051,686020
1434130,457936
666139,1388055
925328,1658571
1119331,1222880
550654,550654
429286,1507896
339367,288460
1527146,373523
504940,490251
27583,545920
1186854,1632040
1308549,1054268
1297823,470485
126055,802351
1526558,575756
1498217,357939
299975,299975
449657,399299
1278348,1389320
1647147,625913
543657,324868
214997,131890
962830,708357
283123,293661
1294696,1640614
1053822,137039
1306193,735312
932643,964622
939463,111459
1047874,1033139
297374,220293
751230,853478
86340,1373601
892855,1661933
528944,923740
400838,400838
309983,1428132
575398,575398
1083495,434125
1149117,457936
29863,1286421
1640196,939554
1218420,1597408
700302,1361919
222677,219315
362456,1111837
185559,902897
654518,401463
986283,310263
385069,1221273
73659,242299
1195763,474721
474741,245975
1226370,1090338
1546399,1282276
487930,1286312
50677,81402
1267783,628969
1201242,1499915
1184599,1184645
869448,557138
1255626,315499
1487098,1048817
1293227,334189
329542,223303
11495,62833
918345,1208895
328108,328412
1307169,1657915
1411427,119523
578199,1158991
1670477,1397395
569288,1083495
1050937,183600
1371341,1170729
1210435,1450575
339367,1048966
115170,623834
979434,283574
283147,284178
1286906,735312
542807,1388745
1213033,1149117
832294,1035035
699472,1244077
1609615,1293729
297374,773051
772829,1117318
1086153,579140
1064381,449632
564853,1154149
711904,995292
402728,110203
258552,126055
107843,864288
634645,634645
638608,1423533
1372183,144774
1297823,1539382
357939,141169
1500849,327740
856040,377342
204652,1665754
1045554,1045554
1522265,449657
854103,909810
561203,543866
740760,328412
367500,1090677
1546320,6051
1388745,1510432
1202283,1064743
1303417,708004
1254628,1280244
315499,1323635
992513,599271
559146,544326
1599473,1122430
384444,518279
1593543,1085157
985822,1011938
1643606,1323635
322431,967473
1657915,740011
100894,994186
1645062,1307169
248832,1507896
214196,1090677
1601345,1089110
770613,1361647
329542,673650
792265,1044585
1357703,1447372
79479,1514819
222677,1547059
1638290,113636
1503585,859393
415590,1546197
599271,214327
1101486,239864
1033522,1107632
1574811,1217469
907890,989495
1500701,1376606
771250,1392053
1504615,315499
170944,638786
1226534,69788
1533733,1065613
1514525,1540579
1540579,1514525
595489,1450642
275592,525549
121290,653671
271296,739718
590528,285225
1343188,1479771
349123,1637967
625913,1314311
428921,99886
1118399,196744
219315,1503799
927889,1579469
686581,174302
598981,1300700
282410,461245
1459401,14905
1343875,69917
381341,21404
345278,345278
1164280,1460550
1424999,1676463
1258786,989634
338135,474741
627373,480655
715490,1229618
1242355,283940
1584706,1144339
179237,581089
322330,613294
1460550,478113
744562,984255
1263737,1263737
1503490,791373
435970,449339
1413064,1017944
820750,315499
270526,936258
284178,1652656
17513,1345183
103784,1045805
19219,1376258
306945,1531737
413742,1056780
794749,1154287
1258786,94214
561053,1171793
164162,1539380
139650,185562
445521,1644971
1361919,976541
81452,164113
17513,1536077
196744,327837
1294447,1319478
184234,1198461
906861,942536
980002,106664
1455466,667278
307851,989678
121809,1393836
464528,1628142
494777,349123
464528,6334
83338,1065451
29863,460157
1100094,1185502
1342538,688694
1546320,149507
1611453,62172
888211,627373
962830,821452
1033139,907920
590528,1382791
1648135,738515
1210435,632575
334301,1252427
478500,1605470
421370,1217469
945783,671884
979424,922371
666928,292839
625913,1451979
968679,1143371
535164,599701
979843,979843
922340,123208
1492499,312901
1049631,120029
740760,1536077
1195763,955593
348488,41416
860387,734917
345420,164886
86142,578807
313892,293729
1446177,1488584
1249619,909082
816786,456763
1601423,790133
1326217,1377154
1611453,1046072
182528,723190
1631532,1284841
1609418,1684462
422378,1381153
621188,1008164
549968,97924
1190433,109453
1483665,792265
4051,1345183
1417788,447036
585509,842715
939554,384444
1446930,692231
715490,1492896
572461,768680
595489,300496
1343797,1198451
1003345,1052088
1654225,1126596
544747,1652656
627318,327230
1441501,484116
86340,1293227
1659569,709833
4051,1536077
740624,94214
222677,293781
1590422,1592856
248813,1601454
1061854,1222880
690273,275371
578904,1133621
480862,480862
634536,1522265
371159,1448283
1480983,1154244
989017,1035035
1061854,470485
110203,1392992
366623,257538
424190,424190
1138213,214327
721286,1424999
968456,1284099
518279,1378528
604737,764238
1619361,74067
1235843,636037
422378,701935
478088,478088
1448938,1487466
1261379,1052284
1434130,1237751
294624,520016
680698,875596
1371119,56093
174302,1533722
210495,729220
1399786,402362
1601345,11488
642748,1429237
433883,274809
1284300,484116
372698,164162
938564,577817
842847,1149117
1508324,141550
1225321,201835
1318105,1585571
275602,1249476
1494777,1514819
433683,219721
535724,717037
542807,1223984
1237599,986438
730715,1612059
1483665,816455
1613509,1252762
1383080,373869
1617622,126311
327837,1536077
1033139,1217374
1377154,1522265
984647,984647
1263873,160486
585509,730715
770353,1120289
462776,1412856
1510432,100293
596234,1586200
650428,1215515
1423533,1011938
9577,1086362
1218478,1353151
1487109,786545
918511,219681
913398,951674
248832,143199
620933,728517
1149117,1237751
922371,245020
143199,141169
1455508,730724
1099926,646658
1534807,473995
1479506,66110
979184,1299158
433883,203812
1600209,1149455
989495,1474082
512160,879689
292076,1454689
677857,196449
748565,476661
757319,1118399
1634540,1634951
665243,164502
829720,923183
677857,1416571
1596433,562714
1093556,1003345
934050,436119
1632192,169674
632931,1183719
1647808,1607792
1612059,1416938
878036,878036
179055,83338
22584,1454274
489343,476218
1209867,1188670
774827,913765
549614,791054
1439871,568166
663321,1371759
1221273,1260087
573719,539171
1559609,223303
170065,56696
1473860,350105
1129957,1090024
674371,182581
1275251,1595038
992513,9188
278936,1308883
816853,1198727
1159197,1267531
360653,924856
785503,6334
1347529,599446
107843,1319478
854411,1377154
1415464,665243
102773,570960
1371341,887796
599981,1130953
984970,542973
81402,401463
1593552,515922
1629353,1307169
924301,269035
221959,224639
1607792,689105
1433261,448034
1641041,1467616
1611883,1272850
971339,950625
217136,1364461
301915,137039
1607652,816673
491259,1343188
202780,730715
1492091,157874
1473067,848516
381891,1469424
1103642,1189009
950177,1015533
751230,751230
